Identifiant;EXPO;ft_23_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;age_batiment;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi
17773;0.99726776;0.0;0;1;0;2;1;3;5.0;0;0;0;1;0;1;0;0;0
8086;1.0;0.0;0;0;1;2;2;0;47.87981527371062;0;1;0;0;0;1;0;0;0
7222;1.0;0.3;0;1;0;2;2;8;115.0;0;0;1;0;0;1;0;0;0
189;1.0;0.0;0;1;1;2;3;0;32.0;0;1;0;0;0;1;0;0;0
8573;1.0;0.0;0;1;0;2;4;6;34.0;0;0;0;1;0;0;0;0;1
803;1.0;0.0;0;1;1;2;1;0;24.0;0;1;0;0;0;1;0;0;0
158;0.48219178100000004;0.0;0;1;0;1;1;2;103.0;1;0;0;0;0;1;0;0;0
8737;0.37534246600000004;0.0;0;0;1;2;4;0;47.87981527371062;0;0;1;0;0;1;0;0;0
216;0.99726776;0.0;0;1;1;2;2;0;36.0;0;0;1;0;0;1;0;0;0
10859;1.0;0.0;0;1;0;1;1;3;50.0;1;0;0;0;0;0;0;0;1
10066;1.0;0.0;0;1;1;2;2;0;35.0;0;1;0;0;0;1;0;0;0
8703;1.0;0.0;0;1;1;2;4;0;32.0;0;0;1;0;0;1;0;0;0
18874;0.832876712;0.0;1;1;0;2;3;7;113.0;0;0;0;1;0;0;0;0;1
18762;1.0;0.0;1;1;0;2;3;5;114.0;0;0;1;0;0;0;0;1;0
12060;1.0;0.0;1;1;0;2;4;10;47.0;0;0;0;1;0;0;0;1;0
11512;0.99726776;0.0;0;1;1;2;2;0;36.0;0;1;0;0;0;1;0;0;0
13217;1.0;0.0;0;0;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
13881;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
8472;1.0;0.0;0;0;1;2;4;0;48.87981527371062;0;1;0;0;0;1;0;0;0
4389;1.0;0.0;1;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
12576;1.0;0.0;0;0;1;2;1;0;36.0;0;1;0;0;0;1;0;0;0
4261;0.493150685;0.0;1;0;1;2;4;0;48.87981527371062;0;1;0;0;0;1;0;0;0
7812;1.0;0.0;1;1;1;2;2;0;53.0;0;0;0;1;0;1;0;0;0
13370;1.0;0.0;1;0;1;2;4;0;53.0;1;0;0;0;0;1;0;0;0
3673;1.0;0.0;0;0;1;2;2;0;24.0;0;0;1;0;0;1;0;0;0
14006;1.0;0.0;0;0;1;2;2;0;26.0;0;1;0;0;0;1;0;0;0
18320;1.0;1.0;0;1;0;2;4;4;34.0;0;0;0;1;0;0;1;0;0
14288;1.0;0.0;0;0;1;2;1;0;56.0;1;0;0;0;0;1;0;0;0
8650;1.0;0.0;0;0;1;2;4;0;49.87981527371062;0;1;0;0;0;1;0;0;0
11163;0.177595628;0.0;0;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
4433;1.0;0.0;0;1;1;2;3;0;53.0;0;0;1;0;0;1;0;0;0
11536;0.493150685;0.0;1;0;1;2;4;0;25.0;0;0;1;0;0;1;0;0;0
4137;1.0;0.6;0;1;0;2;1;3;55.0;0;1;0;0;0;1;0;0;0
11716;1.0;0.0;0;1;0;2;2;3;163.0;0;1;0;0;0;0;0;1;0
12786;1.0;0.0;0;0;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
4653;1.0;0.0;1;1;1;2;4;0;52.0;0;1;0;0;0;1;0;0;0
9651;1.0;0.0;0;1;1;2;2;0;56.0;1;0;0;0;0;1;0;0;0
6295;1.0;0.0;1;1;0;2;4;5;115.0;0;1;0;0;0;0;0;1;0
12142;1.0;0.0;0;1;0;2;2;4;7.0;0;0;0;1;0;0;0;0;1
15213;0.99726776;0.3;0;1;0;2;3;3;29.0;0;0;0;1;0;0;0;1;0
5882;1.0;0.0;0;1;0;2;1;4;53.0;1;0;0;0;0;0;0;0;1
5039;1.0;0.0;0;0;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
17329;1.0;0.0;0;1;0;2;2;3;5.0;0;1;0;0;0;1;0;0;0
7237;1.0;0.0;0;0;1;2;1;0;24.0;0;0;1;0;0;1;0;0;0
6481;1.0;0.0;0;1;0;2;2;6;54.0;0;0;1;0;0;0;0;1;0
13719;1.0;0.0;1;0;1;2;3;0;54.0;0;0;1;0;0;1;0;0;0
1160;0.08219178099999999;0.0;0;1;1;2;1;0;34.0;0;0;0;1;0;1;0;0;0
13603;1.0;0.0;1;0;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
7352;1.0;0.0;0;0;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
7575;1.0;0.6;0;1;0;1;3;2;19.0;1;0;0;0;0;1;0;0;0
11490;1.0;0.0;0;0;1;2;2;0;25.0;0;0;1;0;0;1;0;0;0
4822;1.0;0.0;1;1;0;2;4;9;113.0;0;0;1;0;0;0;0;1;0
18975;1.0;0.0;0;1;0;2;2;2;8.0;0;0;1;0;0;1;0;0;0
19442;0.8438356159999999;0.6;0;1;0;2;1;2;114.0;1;0;0;0;0;1;0;0;0
19164;1.0;0.3;0;1;0;2;3;3;84.0;1;0;0;0;0;1;0;0;0
8600;1.0;0.0;0;0;1;2;4;0;46.87981527371062;1;0;0;0;0;1;0;0;0
15510;1.0;0.0;0;1;0;2;1;5;5.0;0;0;1;0;0;1;0;0;0
9162;1.0;0.0;1;0;1;2;3;0;46.87981527371062;0;0;1;0;0;1;0;0;0
2524;1.0;0.0;0;1;1;2;3;0;54.0;1;0;0;0;0;1;0;0;0
15266;1.0;0.0;0;1;0;2;2;4;38.0;1;0;0;0;0;0;0;1;0
2656;1.0;0.0;1;1;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
6841;1.0;0.0;0;1;1;2;1;0;52.0;0;0;1;0;0;1;0;0;0
310;1.0;0.0;0;1;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
18797;0.43442623;0.0;1;1;0;2;2;4;13.0;0;0;1;0;0;0;0;1;0
2800;1.0;0.0;0;1;1;2;2;0;33.0;0;0;0;1;0;1;0;0;0
15472;1.0;0.0;1;1;0;2;4;6;112.0;0;0;1;0;0;0;0;1;0
18577;1.0;0.0;0;1;0;2;2;4;2.0;0;0;1;0;0;1;0;0;0
3588;1.0;0.0;0;1;0;2;1;5;41.0;0;0;1;0;0;0;0;0;1
15600;1.0;0.3;0;1;0;2;3;4;53.0;0;0;1;0;0;1;0;0;0
11651;1.0;0.0;0;0;1;2;4;0;47.87981527371062;0;0;1;0;0;1;0;0;0
12006;1.0;0.0;0;1;0;2;4;5;53.0;0;0;1;0;0;1;0;0;0
18146;1.0;0.6;0;1;0;2;2;3;214.0;0;1;0;0;0;1;0;0;0
5802;1.0;0.0;0;1;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
19960;0.23770491800000002;0.0;1;1;0;2;1;4;40.0;0;1;0;0;0;1;0;0;0
12621;1.0;0.0;0;0;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
5902;1.0;0.0;0;1;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
10355;1.0;0.0;0;1;0;2;2;3;56.0;0;1;0;0;0;1;0;0;0
17670;0.99726776;0.0;0;1;0;2;2;4;56.0;0;0;1;0;0;0;0;0;1
3100;1.0;0.0;0;1;0;2;2;9;56.0;0;0;0;1;0;1;0;0;0
6476;1.0;0.0;0;1;0;2;1;5;53.0;1;0;0;0;0;1;0;0;0
8312;0.578082192;0.0;0;0;1;2;4;0;47.87981527371062;0;1;0;0;0;1;0;0;0
14192;0.0;0.0;0;0;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
12439;1.0;0.0;0;1;0;2;1;5;54.0;0;0;0;1;0;0;0;1;0
3739;1.0;0.0;0;1;0;2;2;10;45.0;0;0;0;1;0;1;0;0;0
17544;0.665753425;0.0;1;1;0;2;3;5;44.0;0;1;0;0;0;1;0;0;0
8633;0.0;0.0;0;0;1;2;2;0;46.87981527371062;1;0;0;0;0;1;0;0;0
13816;1.0;0.0;0;1;0;2;2;3;53.0;0;1;0;0;0;0;0;1;0
15408;1.0;0.3;0;1;0;2;1;3;123.0;0;0;1;0;0;1;0;0;0
1660;1.0;0.0;1;1;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
12236;1.0;0.0;0;0;1;2;1;0;48.87981527371062;0;0;1;0;0;1;0;0;0
8230;1.0;0.0;0;0;1;2;3;0;50.87981527371062;0;0;1;0;0;1;0;0;0
16162;1.0;0.6;1;1;0;2;2;2;9.0;0;0;0;1;0;1;0;0;0
1460;1.0;0.0;0;1;0;2;2;5;114.0;0;1;0;0;0;0;0;1;0
7993;1.0;0.0;0;1;1;2;2;0;35.0;1;0;0;0;0;1;0;0;0
13119;1.0;0.0;0;0;1;2;1;0;24.0;0;1;0;0;0;1;0;0;0
563;1.0;0.0;1;1;1;2;3;0;47.87981527371062;1;0;0;0;0;1;0;0;0
119;1.0;0.3;0;1;0;2;1;4;55.0;0;1;0;0;0;1;0;0;0
627;1.0;0.0;1;1;1;2;4;0;50.87981527371062;0;0;1;0;0;1;0;0;0
4680;1.0;0.0;0;1;0;2;1;4;12.0;0;0;1;0;0;0;1;0;0
11942;0.08493150699999999;0.0;0;0;1;2;3;0;33.0;0;0;0;1;0;1;0;0;0
18263;1.0;0.0;1;1;0;2;4;8;104.0;0;0;1;0;0;1;0;0;0
17577;0.665753425;0.0;1;1;0;2;3;7;54.0;0;0;0;1;0;0;0;1;0
9473;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
11948;1.0;0.0;0;0;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
3921;1.0;0.0;0;1;1;2;1;0;52.0;1;0;0;0;0;1;0;0;0
4336;1.0;0.0;0;1;0;2;2;4;17.0;0;0;0;1;1;0;0;0;0
17379;1.0;0.0;0;1;0;2;2;2;53.0;0;1;0;0;0;0;0;1;0
13687;1.0;0.0;0;0;1;2;3;0;54.0;0;0;1;0;0;1;0;0;0
1416;1.0;0.6;0;1;0;2;2;5;115.0;1;0;0;0;0;0;0;0;1
3832;1.0;0.0;0;1;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
16712;1.0;0.0;1;1;0;2;2;4;4.0;0;0;0;1;0;0;0;1;0
10332;1.0;0.6;0;1;0;2;2;3;35.0;0;1;0;0;0;0;0;0;1
3745;0.051912568;0.0;0;1;1;2;3;0;52.0;0;0;1;0;0;1;0;0;0
1301;0.99726776;0.0;0;1;1;2;3;0;56.0;0;0;1;0;0;1;0;0;0
1577;1.0;0.0;1;1;1;2;1;0;47.87981527371062;0;1;0;0;0;1;0;0;0
17833;1.0;0.0;0;1;0;2;1;4;112.0;0;1;0;0;0;0;0;0;1
743;0.19452054800000002;0.0;0;1;1;2;1;0;53.0;1;0;0;0;0;1;0;0;0
8692;1.0;0.0;0;0;1;2;4;0;46.87981527371062;0;0;1;0;0;1;0;0;0
7110;0.99726776;0.0;0;0;1;2;3;0;28.0;0;0;1;0;0;1;0;0;0
4993;0.123287671;0.0;0;1;1;2;2;0;47.87981527371062;0;0;1;0;0;1;0;0;0
8581;1.0;0.0;1;0;1;2;4;0;49.87981527371062;0;0;0;1;0;1;0;0;0
13994;1.0;0.6;1;1;0;2;2;3;6.0;0;1;0;0;0;1;0;0;0
10393;1.0;0.0;0;1;0;2;2;3;34.0;0;0;0;1;0;0;0;0;1
8105;1.0;0.0;0;0;1;2;2;0;49.87981527371062;0;1;0;0;0;1;0;0;0
4155;1.0;0.0;0;1;1;2;1;0;54.0;0;1;0;0;0;1;0;0;0
17169;0.99726776;0.0;1;1;0;2;3;4;26.0;0;0;1;0;0;0;1;0;0
4152;1.0;0.0;0;1;1;2;1;0;35.0;0;0;0;1;0;1;0;0;0
13445;1.0;0.0;0;0;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
10902;1.0;0.0;0;0;1;2;3;0;55.0;0;1;0;0;0;1;0;0;0
16615;0.99726776;0.0;1;1;0;2;3;5;66.0;0;0;1;0;0;1;0;0;0
13690;0.99726776;0.0;0;1;0;2;3;4;141.0;1;0;0;0;0;1;0;0;0
10750;0.7945205479999999;0.0;0;0;1;2;1;0;53.0;0;1;0;0;0;1;0;0;0
10840;1.0;0.0;0;1;0;1;3;3;164.0;1;0;0;0;0;0;0;0;1
1219;1.0;0.0;0;1;0;2;2;3;26.0;0;1;0;0;0;0;0;0;1
11284;1.0;0.0;0;0;1;2;4;0;33.0;1;0;0;0;0;1;0;0;0
12051;0.16164383599999999;0.0;1;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
8572;0.9150684929999999;0.0;0;0;1;2;4;0;48.87981527371062;0;0;0;1;0;1;0;0;0
5686;1.0;0.0;0;1;1;2;3;0;49.87981527371062;0;0;1;0;0;1;0;0;0
4477;1.0;0.0;1;1;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
6852;1.0;0.0;1;0;1;2;2;0;25.0;1;0;0;0;0;1;0;0;0
8951;1.0;0.0;0;0;1;2;1;0;53.0;0;1;0;0;0;1;0;0;0
870;0.99726776;0.0;0;1;1;2;1;0;36.0;0;1;0;0;0;1;0;0;0
11509;1.0;0.0;0;1;0;2;2;4;35.0;0;0;0;1;0;0;0;1;0
2539;1.0;0.0;0;1;1;2;2;0;46.87981527371062;0;1;0;0;0;1;0;0;0
835;1.0;0.0;0;1;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
19143;1.0;0.6;1;1;0;1;3;5;24.0;0;0;1;0;0;1;0;0;0
19931;0.25136612;0.0;1;1;0;2;2;5;56.0;0;0;0;1;0;0;0;1;0
938;1.0;0.0;0;1;1;2;2;0;33.0;0;0;1;0;0;1;0;0;0
7615;1.0;0.0;0;0;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
15158;1.0;0.0;1;0;1;2;3;0;56.0;1;0;0;0;0;1;0;0;0
11150;1.0;0.0;0;0;1;2;2;0;26.0;0;1;0;0;0;1;0;0;0
18486;0.606557377;0.0;0;1;0;1;2;3;42.0;0;1;0;0;0;1;0;0;0
10187;0.97260274;0.0;0;1;1;2;1;0;34.0;1;0;0;0;0;1;0;0;0
6827;1.0;0.0;1;0;1;2;2;0;36.0;1;0;0;0;0;1;0;0;0
1067;1.0;0.0;0;1;1;2;1;0;28.0;0;0;0;1;0;1;0;0;0
18027;0.235616438;0.0;0;1;0;2;1;4;16.0;0;0;1;0;0;1;0;0;0
10022;1.0;0.0;0;1;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
4172;1.0;0.0;0;1;1;2;2;0;32.0;1;0;0;0;0;1;0;0;0
3291;1.0;0.0;0;0;1;2;2;0;52.0;0;0;0;1;0;1;0;0;0
8315;1.0;0.0;0;1;0;1;4;4;165.0;1;0;0;0;0;1;0;0;0
13131;1.0;0.0;0;0;1;2;3;0;55.0;1;0;0;0;0;1;0;0;0
16438;1.0;0.3;0;1;0;2;1;3;46.0;0;1;0;0;0;0;0;0;1
6447;1.0;0.0;0;1;0;1;2;3;53.0;1;0;0;0;0;1;0;0;0
18018;1.0;0.0;1;1;0;2;2;3;22.0;0;1;0;0;0;0;0;0;1
17939;1.0;0.3;0;1;0;2;4;6;39.0;0;0;0;1;0;0;0;0;1
2478;1.0;0.0;0;1;1;2;2;0;25.0;0;1;0;0;0;1;0;0;0
5476;1.0;0.0;0;0;1;2;3;0;56.0;1;0;0;0;0;1;0;0;0
14908;1.0;0.0;0;0;1;2;2;0;35.0;0;0;1;0;0;1;0;0;0
12934;1.0;0.0;1;0;1;2;2;0;34.0;0;1;0;0;0;1;0;0;0
5499;1.0;0.0;0;0;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
8000;1.0;0.0;0;0;1;2;2;0;47.87981527371062;0;0;0;1;0;1;0;0;0
17197;1.0;0.3;1;1;0;1;1;4;55.0;0;0;1;0;0;0;0;0;1
2317;1.0;0.0;0;1;0;2;1;7;41.0;0;0;0;1;0;0;0;0;1
4998;1.0;0.0;0;1;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
1335;1.0;0.0;1;1;1;2;4;0;32.0;0;0;1;0;0;1;0;0;0
12718;1.0;0.0;0;0;0;2;2;7;63.0;0;0;0;1;0;0;0;1;0
9906;1.0;0.0;0;1;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
18707;0.494535519;0.3;1;1;0;2;2;4;86.0;1;0;0;0;0;0;0;0;1
6151;1.0;0.0;0;0;1;2;2;0;46.87981527371062;1;0;0;0;0;1;0;0;0
5744;1.0;0.0;0;1;1;2;2;0;55.0;0;0;0;1;0;1;0;0;0
817;1.0;0.0;0;1;0;2;1;4;19.0;0;1;0;0;0;1;0;0;0
10878;1.0;0.0;0;0;1;2;3;0;34.0;0;0;1;0;0;1;0;0;0
8620;0.120547945;0.0;0;1;0;2;2;1;17.0;1;0;0;0;0;1;0;0;0
5958;1.0;0.0;0;1;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
5768;0.584699454;0.0;0;1;0;1;4;3;66.0;1;0;0;0;0;0;0;0;1
11250;1.0;0.0;1;0;1;2;2;0;25.0;0;0;1;0;0;1;0;0;0
1265;1.0;0.0;0;1;0;2;1;5;32.0;0;0;0;1;0;1;0;0;0
2157;1.0;0.0;1;1;1;2;4;0;52.0;0;0;1;0;0;1;0;0;0
4711;1.0;0.0;0;1;1;2;1;0;27.0;0;0;0;1;0;1;0;0;0
16721;0.99726776;0.3;1;1;0;2;3;4;56.0;0;1;0;0;0;1;0;0;0
12920;1.0;0.0;0;0;1;2;1;0;26.0;0;0;1;0;0;1;0;0;0
19174;1.0;0.6;1;1;0;2;2;3;9.0;0;1;0;0;0;1;0;0;0
14540;1.0;0.0;0;0;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
14814;1.0;0.0;0;0;1;2;2;0;56.0;0;0;0;1;0;1;0;0;0
18794;1.0;0.0;0;1;0;2;2;8;6.0;0;0;0;1;0;0;0;0;1
15376;1.0;0.3;0;1;0;2;3;2;47.0;1;0;0;0;0;1;0;0;0
8075;1.0;0.0;0;0;1;2;2;0;47.87981527371062;0;1;0;0;0;1;0;0;0
15152;1.0;0.0;0;1;0;2;1;5;3.0;0;0;1;0;0;1;0;0;0
1634;1.0;0.3;0;1;0;2;2;3;44.0;0;1;0;0;0;1;0;0;0
10145;1.0;0.0;0;1;0;2;2;1;65.0;1;0;0;0;0;0;0;1;0
3963;0.99726776;0.0;0;1;1;2;2;0;50.87981527371062;0;0;1;0;0;1;0;0;0
18991;0.584699454;1.0;1;1;0;2;2;5;32.0;0;0;0;1;0;0;0;1;0
7985;0.0;0.0;0;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
4963;1.0;0.0;0;0;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
18389;1.0;0.0;0;1;0;2;2;3;163.0;0;1;0;0;0;1;0;0;0
1341;1.0;0.0;0;1;0;2;2;4;85.0;1;0;0;0;0;1;0;0;0
8079;1.0;0.0;0;1;0;2;2;6;16.0;0;0;1;0;0;1;0;0;0
7210;1.0;0.0;1;1;1;2;3;0;26.0;0;0;0;1;0;1;0;0;0
13009;1.0;2.0;1;1;0;2;2;4;79.0;0;1;0;0;0;0;0;0;1
12061;1.0;0.0;1;1;0;2;4;10;48.0;0;0;0;1;0;0;0;1;0
16452;1.0;0.0;0;1;0;2;1;5;12.0;0;0;1;0;0;1;0;0;0
5173;0.0;0.0;0;1;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
6130;1.0;0.0;0;0;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
4208;1.0;0.0;0;1;1;2;2;0;32.0;0;0;1;0;0;1;0;0;0
11566;1.0;0.3;1;1;0;2;1;3;7.0;0;0;1;0;0;1;0;0;0
15872;1.0;0.3;1;1;0;2;3;4;40.0;0;1;0;0;0;0;0;1;0
2514;0.99726776;0.3;0;1;0;2;2;2;27.0;1;0;0;0;0;0;1;0;0
8836;0.08493150699999999;0.0;0;0;1;2;4;0;49.87981527371062;0;0;0;1;0;1;0;0;0
16934;1.0;0.0;1;1;0;2;2;2;25.0;1;0;0;0;0;1;0;0;0
8219;1.0;0.0;0;1;0;2;3;5;28.0;0;0;1;0;0;1;0;0;0
2292;0.9150684929999999;0.0;0;1;0;2;2;5;113.0;1;0;0;0;0;1;0;0;0
3639;0.99726776;0.0;0;1;1;2;3;0;50.87981527371062;0;0;0;1;0;1;0;0;0
8145;1.0;0.0;0;1;0;2;2;3;164.0;1;0;0;0;0;1;0;0;0
4243;1.0;0.0;0;1;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
7660;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
13467;1.0;0.0;0;0;1;2;3;0;34.0;0;1;0;0;0;1;0;0;0
18776;1.0;0.3;0;1;0;2;1;2;13.0;0;0;0;1;0;1;0;0;0
14302;1.0;0.0;1;0;1;2;4;0;56.0;1;0;0;0;0;1;0;0;0
17985;1.0;0.0;0;1;0;2;3;4;8.0;0;0;0;1;0;1;0;0;0
6785;1.0;0.0;1;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
11541;1.0;0.0;0;0;1;2;3;0;52.0;0;0;0;1;0;1;0;0;0
6699;1.0;0.0;0;0;1;2;1;0;35.0;0;0;0;1;0;1;0;0;0
17756;0.832876712;0.3;1;1;0;2;2;5;113.0;1;0;0;0;0;1;0;0;0
11532;1.0;0.0;0;0;1;2;1;0;34.0;0;0;1;0;0;1;0;0;0
10463;0.99726776;0.0;0;1;0;2;2;5;19.0;0;0;0;1;0;0;0;0;1
7765;0.99726776;0.0;0;0;1;2;4;0;36.0;0;0;0;1;0;1;0;0;0
1298;0.087671233;0.0;0;1;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
18305;1.0;0.0;1;1;0;2;2;5;3.0;0;0;0;1;0;1;0;0;0
19902;0.50273224;0.0;1;1;0;2;4;2;116.0;1;0;0;0;0;0;0;1;0
958;1.0;0.0;0;1;1;2;1;0;35.0;0;0;1;0;0;1;0;0;0
18159;0.9098360659999999;0.0;1;1;0;2;2;2;132.0;1;0;0;0;0;0;0;0;1
18909;0.166666667;0.0;0;1;0;2;2;2;92.0;1;0;0;0;0;0;0;1;0
42;1.0;0.0;0;1;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
10870;1.0;0.0;0;0;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
14936;0.882191781;0.0;1;0;1;2;2;0;35.0;0;1;0;0;0;1;0;0;0
17021;0.99726776;0.6;0;1;0;2;2;4;71.0;0;1;0;0;0;1;0;0;0
2823;1.0;0.0;0;1;1;2;2;0;54.0;0;0;0;1;0;1;0;0;0
18648;1.0;0.0;0;1;0;2;1;4;163.0;0;0;1;0;0;0;0;0;1
321;1.0;0.0;0;1;0;2;2;5;52.0;0;0;1;0;0;0;0;0;1
2142;1.0;0.6;0;1;0;2;2;3;46.0;0;0;0;1;0;1;0;0;0
9270;1.0;0.0;1;0;1;2;4;0;47.87981527371062;0;0;1;0;0;1;0;0;0
13359;1.0;0.0;0;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
10566;1.0;0.6;0;1;0;2;2;5;165.0;1;0;0;0;0;0;0;1;0
16067;1.0;0.3;0;1;0;2;2;4;5.0;0;0;1;0;0;0;0;0;1
8025;1.0;0.0;0;1;0;2;1;3;9.0;0;0;1;0;0;0;0;0;1
11014;1.0;0.6;1;1;0;2;4;3;57.0;1;0;0;0;0;1;0;0;0
9601;1.0;0.0;0;1;0;2;2;10;56.0;0;0;0;1;0;0;0;1;0
1771;1.0;0.0;1;1;0;2;3;3;42.0;0;0;1;0;0;1;0;0;0
14784;0.747945205;0.0;1;0;1;2;1;0;54.0;0;1;0;0;0;1;0;0;0
5824;1.0;0.0;0;1;1;2;1;0;33.0;1;0;0;0;0;1;0;0;0
481;1.0;0.6;0;1;0;2;2;3;82.0;0;1;0;0;0;1;0;0;0
15056;1.0;0.3;1;1;0;2;1;4;45.0;0;0;1;0;0;1;0;0;0
11166;0.99726776;0.0;0;0;1;2;2;0;28.0;1;0;0;0;0;1;0;0;0
7762;1.0;0.0;0;0;1;2;2;0;46.87981527371062;0;1;0;0;0;1;0;0;0
14508;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
16436;1.0;0.6;0;1;0;1;1;2;4.0;0;1;0;0;0;1;0;0;0
19764;0.99726776;0.0;0;1;0;2;2;2;11.0;0;0;0;1;1;0;0;0;0
17514;1.0;0.0;0;1;0;2;2;5;52.0;0;0;0;1;0;0;0;1;0
14603;1.0;0.0;1;0;1;2;4;0;55.0;0;0;1;0;0;1;0;0;0
18433;0.104109589;0.0;0;1;0;2;1;4;33.0;0;0;1;0;0;1;0;0;0
18576;1.0;0.3;0;1;0;2;3;1;4.0;0;0;1;0;0;1;0;0;0
6383;1.0;0.0;0;0;1;2;1;0;32.0;0;0;0;1;0;1;0;0;0
10506;1.0;0.0;0;1;1;2;2;0;48.87981527371062;0;1;0;0;0;1;0;0;0
11030;1.0;0.0;0;0;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
2639;0.0;0.0;0;1;1;2;1;0;36.0;0;0;1;0;0;1;0;0;0
6034;1.0;0.0;0;1;0;2;2;5;10.0;0;0;0;1;0;1;0;0;0
7781;1.0;0.0;0;1;0;2;1;3;22.0;1;0;0;0;0;0;0;0;1
13368;1.0;0.0;0;0;1;2;4;0;55.0;0;1;0;0;0;1;0;0;0
7440;1.0;0.0;0;0;1;2;1;0;55.0;0;1;0;0;0;1;0;0;0
9050;1.0;0.0;0;0;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
13210;1.0;0.0;1;0;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
8678;1.0;0.0;0;0;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
9839;1.0;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
14803;1.0;0.0;0;0;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
3263;1.0;0.0;0;1;1;2;2;0;32.0;1;0;0;0;0;1;0;0;0
9180;0.504109589;0.0;1;1;0;2;2;2;13.0;1;0;0;0;0;0;0;0;1
15774;0.99726776;0.0;1;1;0;2;4;7;61.0;0;0;1;0;0;0;0;0;1
8221;1.0;0.0;0;0;1;2;3;0;49.87981527371062;0;1;0;0;0;1;0;0;0
12343;1.0;0.0;1;0;1;2;3;0;33.0;0;0;1;0;0;1;0;0;0
8297;1.0;0.0;0;0;1;2;2;0;46.87981527371062;1;0;0;0;0;1;0;0;0
8654;1.0;0.0;0;1;1;2;2;0;24.0;0;1;0;0;0;1;0;0;0
18241;1.0;0.0;1;1;0;2;1;4;2.0;0;0;0;1;0;0;0;1;0
399;1.0;0.0;0;1;0;2;1;4;113.0;0;1;0;0;0;1;0;0;0
18584;1.0;0.0;1;1;0;2;4;10;60.0;0;0;0;1;0;1;0;0;0
6913;1.0;0.0;0;1;1;2;3;0;55.0;0;0;1;0;0;1;0;0;0
15109;1.0;0.0;0;1;0;1;4;3;42.0;0;0;0;1;0;0;0;0;1
1167;1.0;0.0;0;1;1;2;1;0;33.0;0;0;1;0;0;1;0;0;0
12553;1.0;0.0;0;1;0;1;3;3;34.0;1;0;0;0;0;1;0;0;0
17489;1.0;0.0;1;1;0;2;1;3;3.0;0;1;0;0;0;0;0;1;0
16232;1.0;0.0;0;1;0;2;2;2;94.0;1;0;0;0;0;1;0;0;0
